2,"[1, 1]"
3,"[1, 2, 2, 1]"
4,"[1, 3, 6, 11, 3]"
5,"[1, 4, 12, 35, 48, 20]"
6,"[1, 5, 20, 79, 199, 281, 133, 2]"
7,"[1, 6, 30, 149, 543, 1357, 1903, 1016, 35]"
8,"[1, 7, 42, 251, 1191, 4281, 10561, 15011, 8520, 455]"
9,"[1, 8, 56, 391, 2278, 10666, 38015, 93585, 132697, 79379, 5804]"
10,"[1, 9, 72, 575, 3963, 22825, 106461, 377863, 919365, 1309756, 814678, 73232]"
11,"[1, 10, 90, 809, 6429, 43891, 252737, 1174766, 4126515, 9981073, 14250471, 9123648, 956354, 6]"
