1,"[1, 1]"
2,"[1, 3, 3, 1]"
3,"[1, 6, 16, 25]"
4,"[1, 10, 50, 170, 145, 8]"
5,"[1, 15, 120, 700, 1554, 1447, 3]"
6,"[1, 21, 245, 2170, 8820, 19495, 15148, 180]"
7,"[1, 28, 448, 5586, 35612, 138229, 262688, 202464, 64]"
